salary,age,elevel,car,zipcode,credit,brand
108105.817,71,4-Year College Degree,Chevrolet,South Atlantic,25501.18412,Sony
139781.3132,20,Less than High School Degree,Honda,West North Central,0.0,Sony
58055.60475,56,Less than High School Degree,Lincoln,Mid-Atlantic,98412.17434,Sony
102827.1405,58,Less than High School Degree,Chevrolet,West South Central,372697.4357,Acer
53615.71609,73,"Master's, Doctoral or Professional Degree",Kia,Mid-Atlantic,440087.5373,Acer
125372.3192,51,High School Degree,Buick,New England,487314.2486,Sony
140816.4587,65,"Master's, Doctoral or Professional Degree",None of the above,South Atlantic,97658.62051,Sony
115038.9316,51,High School Degree,Buick,East North Central,500000.0,Acer
56722.89726,23,High School Degree,Nissan,Mid-Atlantic,33452.38192,Acer
111764.4753,41,4-Year College Degree,Lincoln,Pacific,304227.1173,Acer
66052.76407,80,"Master's, Doctoral or Professional Degree",Nissan,West South Central,460307.7439,Acer
42623.64119,43,Some College,Subaru,New England,251820.1076,Sony
45491.3242,22,"Master's, Doctoral or Professional Degree",Mazda,East South Central,67971.18481,Sony
147081.6952,75,Less than High School Degree,Jeep,West South Central,33453.79671,Sony
89512.72264,69,"Master's, Doctoral or Professional Degree",Dodge,Mid-Atlantic,310658.2003,Sony
28934.49766,65,High School Degree,Kia,Mid-Atlantic,313173.3742,Acer
65622.95746,60,Some College,Chrysler,West North Central,271526.7002,Acer
26357.75477,38,"Master's, Doctoral or Professional Degree",Honda,West South Central,72907.71252,Sony
143684.1122,73,4-Year College Degree,Ram,West South Central,384851.826,Sony
62057.00417,31,4-Year College Degree,Toyota,Mid-Atlantic,422056.1709,Acer
80265.81256,70,4-Year College Degree,Mitsubishi,South Atlantic,338136.1891,Sony
72976.39469,27,"Master's, Doctoral or Professional Degree",Dodge,Pacific,238436.5535,Acer
83119.77578,44,4-Year College Degree,BMW,Mid-Atlantic,402607.0532,Acer
20469.19771,32,4-Year College Degree,Ford,West South Central,363902.972,Sony
58250.01312,35,"Master's, Doctoral or Professional Degree",Mercedes Benz,Pacific,305865.5709,Acer
72097.68676,36,"Master's, Doctoral or Professional Degree",None of the above,Mountain,183480.2845,Acer
75598.27476,77,Less than High School Degree,Buick,West North Central,274220.9089,Acer
57302.44199,44,"Master's, Doctoral or Professional Degree",Honda,West North Central,274095.7969,Sony
84571.97021,66,Less than High School Degree,Honda,West South Central,94034.77801,Sony
30382.65349,45,4-Year College Degree,BMW,Pacific,411709.0325,Sony
150000.0,39,"Master's, Doctoral or Professional Degree",Cadillac,New England,231717.493,Sony
142821.8015,58,"Master's, Doctoral or Professional Degree",Chrysler,South Atlantic,250352.3898,Sony
44867.84805,33,High School Degree,Honda,East South Central,0.0,Sony
84413.88939,62,4-Year College Degree,Honda,West South Central,147903.5536,Sony
123229.3134,22,Some College,Ford,Pacific,477533.6757,Sony
89712.50421,28,Some College,Mitsubishi,Mountain,500000.0,Acer
137633.0903,43,Some College,BMW,East South Central,284938.8929,Sony
114267.2888,80,High School Degree,Mitsubishi,East North Central,479594.9545,Sony
103181.7966,60,Less than High School Degree,Subaru,West South Central,357275.7205,Sony
40932.569,31,High School Degree,Ford,Pacific,358255.0897,Sony
103892.1987,20,"Master's, Doctoral or Professional Degree",Kia,West North Central,239753.1145,Acer
51697.5936,58,Some College,Jeep,East North Central,185299.2537,Sony
121449.3157,50,"Master's, Doctoral or Professional Degree",Hyundai,Mid-Atlantic,312436.8859,Acer
102324.5671,33,"Master's, Doctoral or Professional Degree",Lincoln,Pacific,24930.60682,Acer
61079.98419,31,Some College,Toyota,East North Central,0.0,Acer
71472.34131,22,"Master's, Doctoral or Professional Degree",Jeep,East North Central,217488.5982,Acer
96194.61603,48,4-Year College Degree,Lincoln,West North Central,58989.57723,Acer
100375.7541,68,High School Degree,None of the above,South Atlantic,46153.59971,Sony
58780.97874,44,Less than High School Degree,Subaru,Pacific,102730.1841,Sony
20000.0,27,Some College,Hyundai,East North Central,363702.8114,Sony
145735.8952,43,High School Degree,Cadillac,East North Central,384631.1854,Sony
94969.21893,69,"Master's, Doctoral or Professional Degree",Nissan,East South Central,486480.9515,Sony
107837.4207,32,High School Degree,Mitsubishi,East North Central,275114.6245,Sony
54464.0334,53,"Master's, Doctoral or Professional Degree",Honda,East South Central,499805.5066,Sony
117342.9274,41,Less than High School Degree,Lincoln,New England,228673.4774,Sony
149322.6359,73,High School Degree,Cadillac,New England,33742.27545,Sony
117626.4138,41,High School Degree,Nissan,South Atlantic,196759.8704,Sony
136330.381,50,4-Year College Degree,Cadillac,East South Central,331179.8365,Sony
32216.18455,51,High School Degree,Subaru,West North Central,2343.616924,Sony
30470.37141,46,Some College,Lincoln,Mountain,368378.4808,Sony
98538.56166,62,4-Year College Degree,Chrysler,East South Central,244554.3758,Sony
48504.64514,30,"Master's, Doctoral or Professional Degree",Mercedes Benz,Mid-Atlantic,488102.5907,Sony
129176.3068,48,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,86548.69914,Sony
85693.53363,74,4-Year College Degree,Chevrolet,East North Central,312992.6876,Sony
87306.30315,77,4-Year College Degree,Cadillac,West South Central,500000.0,Sony
38216.56684,34,4-Year College Degree,Ram,New England,257167.5258,Sony
137669.715,22,High School Degree,Jeep,Pacific,185643.5095,Sony
123103.9596,63,Less than High School Degree,Hyundai,East South Central,141611.2817,Sony
110848.9933,61,4-Year College Degree,Ford,New England,500000.0,Sony
48409.89379,42,Less than High School Degree,Chevrolet,New England,133072.1743,Sony
128899.1588,51,Some College,Ford,Mountain,71343.96773,Sony
116546.2548,26,Less than High School Degree,Lincoln,West North Central,297360.7175,Sony
45072.74271,38,High School Degree,Mazda,East South Central,407856.1477,Sony
25137.02933,63,4-Year College Degree,Dodge,East South Central,319995.5933,Acer
123754.234,75,4-Year College Degree,Lincoln,Mountain,219240.7841,Sony
36716.5361,46,Some College,Chrysler,West South Central,19271.59948,Sony
63305.7215,43,Less than High School Degree,Honda,South Atlantic,468365.044,Sony
56346.04662,67,Some College,None of the above,West South Central,178218.245,Acer
94496.60002,58,"Master's, Doctoral or Professional Degree",Lincoln,New England,302392.529,Acer
119170.8463,61,4-Year College Degree,Cadillac,East North Central,476917.1309,Sony
145976.7211,26,High School Degree,Jeep,West North Central,86145.40213,Sony
126361.7476,42,4-Year College Degree,Jeep,Pacific,386777.2461,Acer
50167.47319,38,Less than High School Degree,Cadillac,Pacific,20002.68496,Sony
103022.9744,73,Less than High School Degree,Hyundai,Pacific,449657.61,Sony
101625.5392,27,4-Year College Degree,Cadillac,East North Central,487370.1836,Acer
138116.1221,42,Less than High School Degree,Kia,West North Central,175046.6658,Sony
127558.8449,54,High School Degree,Lincoln,East South Central,451331.4976,Sony
148967.3704,71,4-Year College Degree,Buick,Mountain,82513.96244,Sony
55787.65479,43,Less than High School Degree,Dodge,East South Central,33560.11236,Sony
93782.21092,24,Some College,Chevrolet,Mountain,251595.2556,Acer
95508.08241,38,Less than High School Degree,Lincoln,Pacific,400863.6519,Acer
128021.6,27,4-Year College Degree,Ram,Pacific,362049.8314,Sony
150000.0,78,Less than High School Degree,Chrysler,South Atlantic,170677.8165,Sony
52038.46025,36,High School Degree,Jeep,Mountain,137574.3341,Acer
116952.3422,46,Less than High School Degree,Chrysler,East North Central,71427.13704,Acer
94075.50011,64,Less than High School Degree,Chrysler,New England,466818.6684,Sony
108521.8514,46,"Master's, Doctoral or Professional Degree",Jeep,Mountain,164863.7317,Acer
43910.20841,54,High School Degree,Buick,New England,65111.06717,Sony
53943.74093,37,Some College,None of the above,East South Central,88991.67961,Acer
83271.0545,78,"Master's, Doctoral or Professional Degree",Subaru,Mid-Atlantic,23486.33075,Sony
118124.6416,41,"Master's, Doctoral or Professional Degree",Cadillac,East South Central,309486.1717,Acer
117511.1709,44,High School Degree,Chrysler,South Atlantic,109214.8129,Acer
117052.8204,74,"Master's, Doctoral or Professional Degree",Jeep,Mid-Atlantic,72868.4159,Sony
38303.63362,78,High School Degree,Jeep,West North Central,297556.582,Acer
108850.3528,73,High School Degree,Ford,Mid-Atlantic,314788.8442,Sony
113725.616,67,4-Year College Degree,Mitsubishi,West North Central,488809.3732,Sony
136434.7001,24,High School Degree,Lincoln,West North Central,359195.2022,Sony
76556.47005,21,"Master's, Doctoral or Professional Degree",Chrysler,West North Central,133869.7887,Acer
76420.92624,51,High School Degree,Ram,Mid-Atlantic,277988.7604,Acer
48111.64795,41,Some College,Toyota,East South Central,295370.2658,Sony
38978.29908,34,Some College,Chrysler,South Atlantic,195328.4607,Sony
80315.42566,23,"Master's, Doctoral or Professional Degree",Honda,New England,160479.4617,Acer
33003.28258,20,High School Degree,Ford,South Atlantic,201940.7203,Sony
26290.56471,63,High School Degree,Ford,Mountain,462353.1733,Sony
70403.60626,31,Less than High School Degree,Chevrolet,West South Central,333956.8478,Acer
27870.39061,57,Less than High School Degree,Ram,Pacific,114440.8195,Acer
36383.29103,65,Less than High School Degree,Kia,East North Central,30242.87304,Acer
39661.98974,32,4-Year College Degree,None of the above,East South Central,171800.5112,Sony
104126.7439,62,4-Year College Degree,Chevrolet,West North Central,28490.13636,Sony
39540.50071,63,Some College,Lincoln,East South Central,339546.5937,Acer
147332.1848,68,"Master's, Doctoral or Professional Degree",Jeep,South Atlantic,280942.7601,Sony
75604.19675,70,Some College,Dodge,South Atlantic,445095.1314,Acer
55827.9127,46,4-Year College Degree,Ram,Mid-Atlantic,323980.9161,Sony
124013.3757,38,Some College,Dodge,East North Central,475621.3948,Sony
92529.61068,34,Some College,Mercedes Benz,East North Central,367762.3048,Acer
112282.1229,55,Some College,Hyundai,West North Central,1961.57712,Acer
98296.0355,73,High School Degree,Chevrolet,Mid-Atlantic,107067.0233,Sony
115125.7655,65,"Master's, Doctoral or Professional Degree",None of the above,Mid-Atlantic,195433.7441,Sony
28557.43618,62,4-Year College Degree,Honda,New England,447024.2538,Acer
50065.79506,55,High School Degree,Mitsubishi,East South Central,458603.0135,Sony
86424.96388,47,Less than High School Degree,Ford,East South Central,107296.8117,Acer
130808.7052,71,4-Year College Degree,Chevrolet,East South Central,107667.3463,Sony
120627.6033,36,"Master's, Doctoral or Professional Degree",Chevrolet,East North Central,446920.3299,Sony
30393.0383,52,High School Degree,Mazda,East North Central,316281.0699,Sony
72599.69893,33,"Master's, Doctoral or Professional Degree",Chevrolet,East South Central,391422.4855,Acer
49830.60193,42,Less than High School Degree,Kia,Pacific,461926.5526,Sony
79842.66119,53,"Master's, Doctoral or Professional Degree",Hyundai,Mid-Atlantic,77859.12052,Acer
99275.84898,59,"Master's, Doctoral or Professional Degree",Nissan,West North Central,307531.1872,Sony
125059.813,42,4-Year College Degree,Mazda,West South Central,472838.3259,Sony
54944.22701,78,High School Degree,Kia,East South Central,140046.1334,Acer
94573.96797,46,"Master's, Doctoral or Professional Degree",Hyundai,East North Central,20215.57337,Acer
130540.5206,61,Less than High School Degree,Ram,East South Central,87149.89402,Sony
141842.8191,41,Some College,Ram,Pacific,452587.2343,Sony
93011.95299,42,High School Degree,Chevrolet,Mid-Atlantic,200321.3829,Acer
83185.14145,70,Less than High School Degree,Nissan,South Atlantic,484061.3101,Sony
33130.63839,80,"Master's, Doctoral or Professional Degree",Toyota,West North Central,472891.3292,Acer
150000.0,56,4-Year College Degree,Lincoln,West South Central,355384.0265,Sony
61081.61838,79,"Master's, Doctoral or Professional Degree",Buick,West North Central,47379.36741,Acer
128999.2313,27,4-Year College Degree,Nissan,East South Central,335162.9219,Sony
124214.2178,80,High School Degree,None of the above,East South Central,389468.5468,Sony
106478.95,27,"Master's, Doctoral or Professional Degree",Jeep,Mid-Atlantic,452407.4419,Sony
48194.44333,41,Less than High School Degree,Dodge,East North Central,402949.9827,Sony
138828.327,75,Some College,Mercedes Benz,New England,339341.0076,Sony
105536.9389,70,4-Year College Degree,Kia,East North Central,483254.859,Sony
27017.23663,26,4-Year College Degree,Nissan,West South Central,105113.7602,Sony
119281.0381,65,"Master's, Doctoral or Professional Degree",BMW,South Atlantic,281834.4496,Sony
75436.15434,34,Some College,Nissan,New England,187936.8084,Acer
88143.5891,36,High School Degree,Dodge,East South Central,41821.54603,Acer
115772.7417,78,Less than High School Degree,Buick,New England,347790.1012,Sony
62207.00001,55,Less than High School Degree,Nissan,New England,109929.0853,Sony
141159.11,27,Some College,Kia,West South Central,402528.5966,Sony
122301.0743,54,High School Degree,Dodge,East North Central,464917.4264,Acer
121819.5782,53,Some College,Chrysler,Mountain,232496.0307,Acer
145741.042,46,High School Degree,Kia,Pacific,92609.47397,Sony
53282.56521,46,4-Year College Degree,Toyota,Pacific,484665.0169,Sony
39493.85501,26,"Master's, Doctoral or Professional Degree",BMW,East South Central,116438.3239,Sony
116477.6457,68,"Master's, Doctoral or Professional Degree",Jeep,East South Central,298097.758,Sony
138349.5343,36,High School Degree,Jeep,Mountain,177156.3999,Sony
129507.6881,77,High School Degree,Buick,Pacific,288696.1506,Sony
20000.0,53,4-Year College Degree,Subaru,West South Central,343180.072,Sony
42798.23535,57,"Master's, Doctoral or Professional Degree",Kia,West South Central,500000.0,Acer
20000.0,76,High School Degree,Buick,Pacific,344644.0096,Sony
80224.63901,21,4-Year College Degree,Toyota,Mountain,342766.7262,Acer
131903.4026,39,"Master's, Doctoral or Professional Degree",Mercedes Benz,West North Central,190780.2842,Sony
32285.87038,33,4-Year College Degree,Hyundai,New England,285675.4868,Sony
150000.0,77,4-Year College Degree,Ford,East North Central,272955.3344,Sony
98056.64584,24,4-Year College Degree,Lincoln,West South Central,356756.5939,Sony
116985.5403,24,High School Degree,BMW,East North Central,100924.5518,Sony
87337.38537,24,4-Year College Degree,Lincoln,East North Central,348027.7213,Acer
48105.95095,34,4-Year College Degree,Mitsubishi,New England,99452.92759,Acer
53480.48786,29,"Master's, Doctoral or Professional Degree",Honda,East South Central,278158.9842,Acer
69117.38272,37,High School Degree,None of the above,Pacific,69680.3888,Acer
147532.012,79,4-Year College Degree,Ford,New England,455852.878,Sony
133632.5319,23,Some College,Subaru,East South Central,119256.4334,Sony
57210.45545,69,Less than High School Degree,Kia,West North Central,290648.0557,Acer
82223.45523,43,Less than High School Degree,Mitsubishi,Mountain,402950.0256,Acer
118976.1951,34,High School Degree,Jeep,Pacific,297130.7265,Sony
81968.10061,61,4-Year College Degree,Hyundai,Pacific,198021.8203,Sony
127018.9718,78,Some College,Jeep,Mid-Atlantic,357052.1132,Sony
149271.5498,60,High School Degree,Ford,West South Central,252266.7579,Sony
147743.7402,78,4-Year College Degree,Hyundai,East South Central,30474.33808,Sony
85538.1008,22,4-Year College Degree,Buick,West South Central,284597.3167,Acer
80113.83676,66,Some College,Lincoln,New England,105359.4789,Sony
124080.3951,63,"Master's, Doctoral or Professional Degree",Mitsubishi,New England,48414.39485,Sony
131837.2211,30,4-Year College Degree,Ram,New England,344785.4675,Sony
118426.2705,79,Some College,None of the above,West South Central,1856.247236,Sony
59685.32813,49,High School Degree,Lincoln,Mid-Atlantic,25.271035,Sony
